parent_code,parent_title,child_code,child_title,govuk_link
EIM65799,T ax treatment of particular,EIM65943,Tax treatment of Local Government Councillors and civic,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65943
EIM65799,T ax treatment of particular,EIM65950,Expenses deductions: notes for guidance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65950
EIM65799,T ax treatment of particular,EIM65955,Expenses deductions: guidance note prepared by the,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65955
EIM65799,T ax treatment of particular,EIM65960,ODPM guidance (England): Part one: members',https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65960
EIM65799,T ax treatment of particular,EIM65970,ODPM guidance (England): Part two: taxation of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65970
EIM65799,T ax treatment of particular,EIM66100,Allowances paid to lorry drivers: porters in removal vans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66100
EIM65799,T ax treatment of particular,EIM66105,Subsistence allowances paid to lorry drivers,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66105
EIM65799,T ax treatment of particular,EIM66110,Subsistence allowances paid to lorry drivers: approved,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66110
EIM65799,T ax treatment of particular,EIM66115,Subsistence allowances paid to lorry drivers: payments,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66115
EIM65799,T ax treatment of particular,EIM66120,Subsistence allowances paid to lorry drivers:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66120
EIM65799,T ax treatment of particular,EIM66125,Subsistence allowances paid to lorry drivers: nights,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66125
EIM65799,T ax treatment of particular,EIM66130,Subsistence allowances paid to lorry drivers: lorries with,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66130
EIM65799,T ax treatment of particular,EIM66135,Subsistence allowances paid to lorry drivers: lorries with,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66135
EIM65799,T ax treatment of particular,EIM66140,Mid-day meals: allowances paid by employers,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66140
EIM65799,T ax treatment of particular,EIM66145,Mid-day meals: allowances paid by employers: amounts,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66145
EIM65799,T ax treatment of particular,EIM66150,Mid-day meals: expenses deductions for employees,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66150
EIM65799,T ax treatment of particular,EIM66160,Meals: general principles,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66160
EIM65799,T ax treatment of particular,EIM66170,Meals: evidence required,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66170
EIM65799,T ax treatment of particular,EIM66180,Meals: coding procedure,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66180
EIM65799,T ax treatment of particular,EIM66190,Issue or renewal of HGV/LGV licences,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66190
EIM65799,T ax treatment of particular,EIM66195,Purchase of digital tachograph cards,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66195
EIM65799,T ax treatment of particular,EIM66205,Employer guidance: scale rate payments to drivers,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66205
EIM65799,T ax treatment of particular,EIM66210,Employer guidance: scale rate payments to drivers:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66210
EIM65799,T ax treatment of particular,EIM66300,Tax treatment of the Merchant Navy Reserve,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66300
EIM65799,T ax treatment of particular,EIM66400,Expenses: use of home,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66400
EIM65799,T ax treatment of particular,EIM66600,Compensation on retirement,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66600
EIM65799,T ax treatment of particular,EIM66605,Trainees,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66605
EIM65799,T ax treatment of particular,EIM66610,Payments towards cost of travel between home and,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66610
EIM65799,T ax treatment of particular,EIM66620,Children's allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66620
EIM65799,T ax treatment of particular,EIM66625,Provision of housing,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66625
EIM65799,T ax treatment of particular,EIM66690,Payments in lieu of free coal,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66690
EIM65799,T ax treatment of particular,EIM66695,"Payments in lieu of free coal: definition of miner01/10/2025, 21:03 EIM65799 - Tax treatment of particular occupations: contents L to R - HMRC internal manual - GOV.UK",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66695
EIM65799,T ax treatment of particular,EIM66700,Expenses payments and allowances: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66700
EIM65799,T ax treatment of particular,EIM66705,Payments of car allowances: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66705
EIM65799,T ax treatment of particular,EIM66710,Payments for using own car for work: GWC and HMDS,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66710
EIM65799,T ax treatment of particular,EIM66780,Expenses payments and allowances: particular,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66780
EIM65799,T ax treatment of particular,EIM66790,Expenses deductions: laundering uniforms,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66790
EIM65799,T ax treatment of particular,EIM66795,Expenses deductions: laundering uniforms: amount of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim66795
EIM65799,T ax treatment of particular,EIM67100,General,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67100
EIM65799,T ax treatment of particular,EIM67105,Territorial extension of the charge to tax on employment,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67105
EIM65799,T ax treatment of particular,EIM67110,Territorial extension of the charge to tax on employment,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67110
EIM65799,T ax treatment of particular,EIM67115,Meaning of exploration or exploitation activities,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67115
EIM65799,T ax treatment of particular,EIM67120,Meaning of designated area,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67120
EIM65799,T ax treatment of particular,EIM67125,Effect of double taxation agreements,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67125
EIM65799,T ax treatment of particular,EIM67195,Offshore rigs and platforms: travel costs,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67195
EIM65799,T ax treatment of particular,EIM67200,Expenses deductions: shoes and stockings/tights,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67200
EIM65799,T ax treatment of particular,EIM67210,Expenses deductions: laundering uniforms,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67210
EIM65799,T ax treatment of particular,EIM67220,Expenses deductions: laundering uniforms: facilities,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67220
EIM65799,T ax treatment of particular,EIM67230,Expenses deductions: laundering uniforms: facilities,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67230
EIM65799,T ax treatment of particular,EIM67240,Expenses deductions: laundering uniforms: amount to,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67240
EIM65799,T ax treatment of particular,EIM67250,Expenses deductions: laundering uniforms: amount to,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67250
EIM65799,T ax treatment of particular,EIM67300,assessment of payments to clerks,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67300
EIM65799,T ax treatment of particular,EIM67310,Expenses deductions,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67310
EIM65799,T ax treatment of particular,EIM67315,Expenses deductions: typical expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67315
EIM65799,T ax treatment of particular,EIM67320,payments on termination of office,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim67320
EIM65799,T ax treatment of particular,EIM68100,General,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68100
EIM65799,T ax treatment of particular,EIM68110,Taxable allowances paid to police officers,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68110
EIM65799,T ax treatment of particular,EIM68120,Non-taxable allowances paid to police officers,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68120
EIM65799,T ax treatment of particular,EIM68130,Flat rate expenses allowance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68130
EIM65799,T ax treatment of particular,EIM68131,Flat rate expenses allowance: Special Constables,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68131
EIM65799,T ax treatment of particular,EIM68140,Awards for meritorious conduct,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68140
EIM65799,T ax treatment of particular,EIM68150,Living accommodation provided by police authority,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68150
EIM65799,T ax treatment of particular,EIM68160,Designated dog handlers: travelling expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68160
EIM65799,T ax treatment of particular,EIM68170,Car allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68170
EIM65799,T ax treatment of particular,EIM68180,Arrears of pay on reinstatement,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68180
EIM65799,T ax treatment of particular,EIM68200,Expense payments and benefits,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68200
EIM65799,T ax treatment of particular,EIM68205,Sub-postmasters: to 5 April 2019,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68205
EIM65799,T ax treatment of particular,EIM68208,Tax treatment of Post Office employees: sub-,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68208
EIM65799,T ax treatment of particular,EIM68210,Expenses deduction: cash deficiencies of sub-,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68210
EIM65799,T ax treatment of particular,EIM68220,Sub-postmasters: payments on termination of office,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68220
EIM65799,T ax treatment of particular,EIM68225,Sub-postmasters: payments on termination of office,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68225
EIM65799,T ax treatment of particular,EIM68228,Sub-postmasters: payments on termination of office,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68228
EIM65799,T ax treatment of particular,EIM68230,Sub-postmasters: reduced emoluments in first year,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68230
EIM65799,T ax treatment of particular,EIM68235,Introductory payments,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68235
EIM65799,T ax treatment of particular,EIM68300,General,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68300
EIM65799,T ax treatment of particular,EIM68310,Living accommodation provided by the prison authority,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68310
EIM65799,T ax treatment of particular,EIM68320,Rent allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68320
EIM65799,T ax treatment of particular,EIM68330,Designated dog handlers: travelling expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68330
EIM65799,T ax treatment of particular,EIM68400,Earnings: talent money and benefit matches,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68400
EIM65799,T ax treatment of particular,EIM68401,Collections for outstanding performances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68401
EIM65799,T ax treatment of particular,EIM68450,Expenses connected with living accommodation where,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68450
EIM65799,T ax treatment of particular,EIM68500,Special payments,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68500
EIM65799,T ax treatment of particular,EIM68502,Racehorse training stable staff: board and lodging,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim68502
